object name,mpageid,has on the left,has on the right,has on the top,has on the bottom,has in the center
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87657878,,,,http://www.wikidata.org/entity/Q1420,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87657878,,http://www.wikidata.org/entity/Q43193,,http://www.wikidata.org/entity/Q43193,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87657878,,http://www.wikidata.org/entity/Q43193,,http://www.wikidata.org/entity/Q43193,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87657878,,,,http://www.wikidata.org/entity/Q1420,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M87660251,,,,,http://www.wikidata.org/entity/Q726
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87660251,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87662409,,http://www.wikidata.org/entity/Q5,,,
spoon,http://commons.wikimedia.org/wiki/Special:EntityData/M87663298,,,,,http://www.wikidata.org/entity/Q81895
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87664069,,,,http://www.wikidata.org/entity/Q43193,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87664069,http://www.wikidata.org/entity/Q43193,,,http://www.wikidata.org/entity/Q43193,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87665162,,,,,http://www.wikidata.org/entity/Q5
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87666595,,,,http://www.wikidata.org/entity/Q15026,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87666595,,,,,http://www.wikidata.org/entity/Q5
dining,http://commons.wikimedia.org/wiki/Special:EntityData/M87666595,http://www.wikidata.org/entity/Q10578291,,,http://www.wikidata.org/entity/Q10578291,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87668856,http://www.wikidata.org/entity/Q870,,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87668856,,http://www.wikidata.org/entity/Q870,,http://www.wikidata.org/entity/Q870,
cell,http://commons.wikimedia.org/wiki/Special:EntityData/M87669214,,,,,http://www.wikidata.org/entity/Q17517
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87669479,,,,,http://www.wikidata.org/entity/Q870
teddy,http://commons.wikimedia.org/wiki/Special:EntityData/M87670648,,,,,http://www.wikidata.org/entity/Q213477
dining,http://commons.wikimedia.org/wiki/Special:EntityData/M87670650,,,,,http://www.wikidata.org/entity/Q10578291
pizza,http://commons.wikimedia.org/wiki/Special:EntityData/M87670650,,,,,http://www.wikidata.org/entity/Q177
fork,http://commons.wikimedia.org/wiki/Special:EntityData/M87670650,,,http://www.wikidata.org/entity/Q81881,,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87671679,,,http://www.wikidata.org/entity/Q15026,,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87671679,,,http://www.wikidata.org/entity/Q15026,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M87672120,http://www.wikidata.org/entity/Q35872,,,http://www.wikidata.org/entity/Q35872,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M87672120,,,,http://www.wikidata.org/entity/Q35872,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M87672120,http://www.wikidata.org/entity/Q35872,,,http://www.wikidata.org/entity/Q35872,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M87672120,http://www.wikidata.org/entity/Q35872,,,http://www.wikidata.org/entity/Q35872,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87672146,http://www.wikidata.org/entity/Q34493,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87672146,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87672146,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87672146,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87672146,,,,,http://www.wikidata.org/entity/Q5
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87672146,http://www.wikidata.org/entity/Q1420,,,http://www.wikidata.org/entity/Q1420,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87672391,,,,,http://www.wikidata.org/entity/Q5
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87672391,,,,http://www.wikidata.org/entity/Q11442,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87672635,,http://www.wikidata.org/entity/Q43193,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87672635,,,,,http://www.wikidata.org/entity/Q43193
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87672635,http://www.wikidata.org/entity/Q1420,,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87673069,,,,http://www.wikidata.org/entity/Q11442,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87675137,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,,http://www.wikidata.org/entity/Q1420,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,http://www.wikidata.org/entity/Q5638,,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,http://www.wikidata.org/entity/Q1420,,http://www.wikidata.org/entity/Q1420,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,,http://www.wikidata.org/entity/Q1420,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,,,http://www.wikidata.org/entity/Q1420,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,http://www.wikidata.org/entity/Q1420,,http://www.wikidata.org/entity/Q1420,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,http://www.wikidata.org/entity/Q5,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,,http://www.wikidata.org/entity/Q1420,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,http://www.wikidata.org/entity/Q1420,,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,http://www.wikidata.org/entity/Q1420,,http://www.wikidata.org/entity/Q1420,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,http://www.wikidata.org/entity/Q5638,,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,http://www.wikidata.org/entity/Q1420,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,http://www.wikidata.org/entity/Q5638,,,http://www.wikidata.org/entity/Q5638,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,http://www.wikidata.org/entity/Q5638,,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87676515,,,,,http://www.wikidata.org/entity/Q43193
umbrella,http://commons.wikimedia.org/wiki/Special:EntityData/M87677220,,,,,http://www.wikidata.org/entity/Q41607
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87677220,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87677220,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87677220,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87677220,,,,,http://www.wikidata.org/entity/Q5
spoon,http://commons.wikimedia.org/wiki/Special:EntityData/M87677228,,,,,http://www.wikidata.org/entity/Q81895
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87677797,http://www.wikidata.org/entity/Q870,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87678146,,http://www.wikidata.org/entity/Q5,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87678146,,http://www.wikidata.org/entity/Q11442,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87680541,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87680545,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87680545,,http://www.wikidata.org/entity/Q11442,,http://www.wikidata.org/entity/Q11442,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87680545,http://www.wikidata.org/entity/Q43193,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87680545,,,,,http://www.wikidata.org/entity/Q5
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87680689,http://www.wikidata.org/entity/Q870,,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87680690,,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87680695,,http://www.wikidata.org/entity/Q5,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87682998,,,,,http://www.wikidata.org/entity/Q870
potted,http://commons.wikimedia.org/wiki/Special:EntityData/M87683920,http://www.wikidata.org/entity/Q203834,,,http://www.wikidata.org/entity/Q203834,
bottle,http://commons.wikimedia.org/wiki/Special:EntityData/M87684401,,,,,http://www.wikidata.org/entity/Q80228
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87684401,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87685375,,,,,http://www.wikidata.org/entity/Q5
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87685375,,,,http://www.wikidata.org/entity/Q11442,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87685375,http://www.wikidata.org/entity/Q1420,,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87685375,,,,,http://www.wikidata.org/entity/Q1420
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87685375,,http://www.wikidata.org/entity/Q1420,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M876872,,,,,http://www.wikidata.org/entity/Q5
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M876872,http://www.wikidata.org/entity/Q43193,,http://www.wikidata.org/entity/Q43193,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M876872,,http://www.wikidata.org/entity/Q11442,,http://www.wikidata.org/entity/Q11442,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M876872,,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q1420,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687508,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687508,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
apple,http://commons.wikimedia.org/wiki/Special:EntityData/M87687508,,,,,http://www.wikidata.org/entity/Q89
sports,http://commons.wikimedia.org/wiki/Special:EntityData/M87687508,,,,http://www.wikidata.org/entity/Q63347096,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687694,,,,,http://www.wikidata.org/entity/Q5
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87687694,,,,http://www.wikidata.org/entity/Q34493,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687694,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687694,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687696,,,,,http://www.wikidata.org/entity/Q5
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87687696,,,,,http://www.wikidata.org/entity/Q34493
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687697,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687697,,,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687697,,,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687697,,http://www.wikidata.org/entity/Q5,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687697,,http://www.wikidata.org/entity/Q5,http://www.wikidata.org/entity/Q5,,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87687697,,,,,http://www.wikidata.org/entity/Q34493
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687697,,http://www.wikidata.org/entity/Q5,http://www.wikidata.org/entity/Q5,,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87687697,,http://www.wikidata.org/entity/Q34493,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687738,,,,,http://www.wikidata.org/entity/Q5
bowl,http://commons.wikimedia.org/wiki/Special:EntityData/M87687738,,,,http://www.wikidata.org/entity/Q153988,
couch,http://commons.wikimedia.org/wiki/Special:EntityData/M87687738,,,,,http://www.wikidata.org/entity/Q131514
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687995,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87687995,,http://www.wikidata.org/entity/Q5,,,
potted,http://commons.wikimedia.org/wiki/Special:EntityData/M87688991,,,http://www.wikidata.org/entity/Q203834,,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87688991,,,,,http://www.wikidata.org/entity/Q15026
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87688991,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87688991,http://www.wikidata.org/entity/Q5,,,,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87688991,http://www.wikidata.org/entity/Q15026,,,,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87688991,,http://www.wikidata.org/entity/Q15026,,,
couch,http://commons.wikimedia.org/wiki/Special:EntityData/M87688991,,http://www.wikidata.org/entity/Q131514,,,
couch,http://commons.wikimedia.org/wiki/Special:EntityData/M87688991,http://www.wikidata.org/entity/Q131514,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87690864,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87690864,,,,http://www.wikidata.org/entity/Q5,
tie,http://commons.wikimedia.org/wiki/Special:EntityData/M87690864,,,,http://www.wikidata.org/entity/Q44416,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87690871,,,,,http://www.wikidata.org/entity/Q5
airplane,http://commons.wikimedia.org/wiki/Special:EntityData/M87691248,,,,,http://www.wikidata.org/entity/Q197
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87692127,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87692127,http://www.wikidata.org/entity/Q5638,,,http://www.wikidata.org/entity/Q5638,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87692699,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87693699,,,,,http://www.wikidata.org/entity/Q5
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87695212,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87695212,http://www.wikidata.org/entity/Q5,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87695777,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87695777,http://www.wikidata.org/entity/Q5638,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87695844,,,,,http://www.wikidata.org/entity/Q5638
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87695844,http://www.wikidata.org/entity/Q43193,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87695892,,,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87696434,,,,http://www.wikidata.org/entity/Q11442,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87696434,http://www.wikidata.org/entity/Q11442,,,http://www.wikidata.org/entity/Q11442,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87696434,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87696434,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87696434,http://www.wikidata.org/entity/Q5,,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87696434,,,,,http://www.wikidata.org/entity/Q43193
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87696622,,,,http://www.wikidata.org/entity/Q5638,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87696622,http://www.wikidata.org/entity/Q1420,,,http://www.wikidata.org/entity/Q1420,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87697129,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87697129,http://www.wikidata.org/entity/Q870,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87697800,,,,,http://www.wikidata.org/entity/Q5
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87698337,,,,http://www.wikidata.org/entity/Q15026,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87698337,,,,,http://www.wikidata.org/entity/Q15026
tv,http://commons.wikimedia.org/wiki/Special:EntityData/M87698337,,,http://www.wikidata.org/entity/Q289,,
tv,http://commons.wikimedia.org/wiki/Special:EntityData/M87698337,,,http://www.wikidata.org/entity/Q289,,
keyboard,http://commons.wikimedia.org/wiki/Special:EntityData/M87698346,,,,http://www.wikidata.org/entity/Q250,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698346,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698346,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698348,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698348,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698349,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698349,,http://www.wikidata.org/entity/Q5,,,
tv,http://commons.wikimedia.org/wiki/Special:EntityData/M87698349,http://www.wikidata.org/entity/Q289,,,,
spoon,http://commons.wikimedia.org/wiki/Special:EntityData/M87698359,,,,,http://www.wikidata.org/entity/Q81895
fork,http://commons.wikimedia.org/wiki/Special:EntityData/M87698359,,,,,http://www.wikidata.org/entity/Q81881
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87698402,http://www.wikidata.org/entity/Q5113,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698402,,,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698402,,,,,http://www.wikidata.org/entity/Q5
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87698402,http://www.wikidata.org/entity/Q5113,,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87698402,,http://www.wikidata.org/entity/Q5113,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87698402,,,,http://www.wikidata.org/entity/Q5113,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698402,http://www.wikidata.org/entity/Q5,,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87698402,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87698408,,http://www.wikidata.org/entity/Q5113,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698893,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698893,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698893,http://www.wikidata.org/entity/Q5,,,,
airplane,http://commons.wikimedia.org/wiki/Special:EntityData/M87698926,,,,,http://www.wikidata.org/entity/Q197
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87698926,,http://www.wikidata.org/entity/Q5,,,
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M87699236,,http://www.wikidata.org/entity/Q204776,,http://www.wikidata.org/entity/Q204776,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87699236,,http://www.wikidata.org/entity/Q3962,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87699747,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87699747,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87699747,,,,,http://www.wikidata.org/entity/Q5
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87699747,,,,,http://www.wikidata.org/entity/Q34493
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87699748,,,,,http://www.wikidata.org/entity/Q11442
cell,http://commons.wikimedia.org/wiki/Special:EntityData/M876999,,,,,http://www.wikidata.org/entity/Q17517
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87701175,,,,,http://www.wikidata.org/entity/Q5
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87701175,,,,,http://www.wikidata.org/entity/Q11442
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87701175,,,,,http://www.wikidata.org/entity/Q11442
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87701425,,,,,http://www.wikidata.org/entity/Q5
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87701425,,,,,http://www.wikidata.org/entity/Q11442
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87701540,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87701540,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87701540,,,http://www.wikidata.org/entity/Q5,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87701825,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87701825,http://www.wikidata.org/entity/Q870,,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87701895,http://www.wikidata.org/entity/Q870,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87702654,http://www.wikidata.org/entity/Q5,,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87702654,,,,,http://www.wikidata.org/entity/Q11442
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87702654,http://www.wikidata.org/entity/Q11442,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87702654,,http://www.wikidata.org/entity/Q5,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87702654,,http://www.wikidata.org/entity/Q11442,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87702654,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87702654,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87702654,,,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87703528,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87703528,,,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87705098,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87705098,,,,,http://www.wikidata.org/entity/Q1420
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87705098,,,,,http://www.wikidata.org/entity/Q1420
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87707446,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87708088,,,,,http://www.wikidata.org/entity/Q870
vase,http://commons.wikimedia.org/wiki/Special:EntityData/M87709379,,,,,http://www.wikidata.org/entity/Q191851
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87709511,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87709955,,http://www.wikidata.org/entity/Q5,,,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87709955,,,,,http://www.wikidata.org/entity/Q34493
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87709955,,http://www.wikidata.org/entity/Q1420,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87709955,http://www.wikidata.org/entity/Q1420,,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87710425,,http://www.wikidata.org/entity/Q870,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87712402,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87712965,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87712965,,http://www.wikidata.org/entity/Q5,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87712965,,http://www.wikidata.org/entity/Q870,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87712965,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87712965,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87712965,http://www.wikidata.org/entity/Q5,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87712966,,http://www.wikidata.org/entity/Q5638,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87712966,,http://www.wikidata.org/entity/Q5638,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M87714753,,,,,http://www.wikidata.org/entity/Q870
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87716337,http://www.wikidata.org/entity/Q5638,,,http://www.wikidata.org/entity/Q5638,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M87716337,,,,http://www.wikidata.org/entity/Q43193,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87717990,,,,http://www.wikidata.org/entity/Q34493,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M87717990,http://www.wikidata.org/entity/Q34493,,,http://www.wikidata.org/entity/Q34493,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M87717990,,http://www.wikidata.org/entity/Q1420,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87717990,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M87718358,,,,,http://www.wikidata.org/entity/Q5113
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87718563,,http://www.wikidata.org/entity/Q5,,,
cup,http://commons.wikimedia.org/wiki/Special:EntityData/M87724167,,,,http://www.wikidata.org/entity/Q81727,
potted,http://commons.wikimedia.org/wiki/Special:EntityData/M87724259,,,,,http://www.wikidata.org/entity/Q203834
potted,http://commons.wikimedia.org/wiki/Special:EntityData/M87724267,,,,,http://www.wikidata.org/entity/Q203834
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M87726151,http://www.wikidata.org/entity/Q144,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M87726247,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M87726474,,,,,http://www.wikidata.org/entity/Q5
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87726474,,,,http://www.wikidata.org/entity/Q15026,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M87726474,,http://www.wikidata.org/entity/Q15026,,,
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M87726474,,,,,http://www.wikidata.org/entity/Q3962
